sample_id,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,luminance_mean,luminance_std,saturation_proxy,sharpness_proxy,format
000318.png,799,642,1.2445482866043611,0.48311517,0.41119134,0.36134276,0.18770698,0.16796528,0.15276974,0.4228866480476255,0.1669963065904269,0.14940265,0.0221528272351542,
000319.png,500,680,0.7352941176470589,0.6781203,0.48752427,0.414753,0.20528495,0.23003641,0.2209336,0.5226873363152278,0.2166751194970824,0.2860403,0.0218817894488709,
000320.png,465,574,0.8101045296167247,0.6938487,0.6251933,0.57474154,0.13908425,0.15008281,0.18311663,0.6364001171920458,0.1413893600974711,0.18639402,0.0147766501413008,
000321.png,788,641,1.2293291731669267,0.63155144,0.5768316,0.5238804,0.10137076,0.121621475,0.13455772,0.5848845465628768,0.1156721781444833,0.13814855,0.0088436240629587,
000322.png,791,639,1.237871674491393,0.5546452,0.51420295,0.43132895,0.06614847,0.11542486,0.14808825,0.5169673358154173,0.1049304533332432,0.16395909,0.0119027584232748,
000323.png,918,803,1.1432129514321294,0.5524677,0.45702386,0.4120548,0.14323385,0.16232762,0.18186888,0.4740422482720065,0.1559398793422024,0.18144277,0.0155750485122309,
000324.png,799,638,1.252351097178683,0.5646956,0.46901977,0.40151855,0.05262459,0.108649075,0.11571632,0.4844798522126872,0.094037444871781,0.18381222,0.0129820951645165,
000325.png,930,683,1.361639824304539,0.6293928,0.56613827,0.4833073,0.12489349,0.14553879,0.15727353,0.5738234104632568,0.1388821737810679,0.17435351,0.0124744119154128,
000326.png,593,445,1.332584269662921,0.6771234,0.56783086,0.4993378,0.12073401,0.113758996,0.13032536,0.5861839784332041,0.1138876708122004,0.19006518,0.0103987899902773,
000327.png,805,634,1.2697160883280758,0.6664903,0.5977957,0.55012923,0.152801,0.17127071,0.1796728,0.609308969306289,0.1669436363545101,0.12198918,0.0130906974736693,
000328.png,934,684,1.3654970760233918,0.6065155,0.49370402,0.3792552,0.26060757,0.17592081,0.15391952,0.5094936527286411,0.1539702211427265,0.34485725,0.0291790764518772,
000329.png,917,671,1.3666169895678093,0.6015133,0.38721392,0.30113646,0.20215577,0.1596185,0.13370965,0.4263183405673116,0.1655553638451285,0.30124637,0.0163086352172373,
000330.png,501,685,0.7313868613138687,0.6429004,0.5698235,0.49478155,0.12974615,0.16368957,0.1852678,0.5802987134573621,0.1559741093792371,0.17418751,0.0125886825860673,
000331.png,919,677,1.3574593796159526,0.48705247,0.4742874,0.45814326,0.26591477,0.279592,0.29610762,0.4759334960330644,0.2767883396483518,0.081845485,0.0247665861379162,
000332.png,788,639,1.2331768388106417,0.67640245,0.5358359,0.44407532,0.13619675,0.13459297,0.140491,0.5591605909713575,0.1307130545802958,0.24766177,0.0193333331451463,
000333.png,460,638,0.7210031347962382,0.70759135,0.47300044,0.28842032,0.11512596,0.15294392,0.16108371,0.5095797949492932,0.143458578250042,0.41957778,0.0100139259760976,
000334.png,799,640,1.2484375,0.7181712,0.47590527,0.35513058,0.10289812,0.13522995,0.15382588,0.5187608960357036,0.127116680297975,0.36418283,0.0157850265246986,
000335.png,790,636,1.2421383647798745,0.65366304,0.5526578,0.46819517,0.07434228,0.12154744,0.13528784,0.5681237217030307,0.1114520356252547,0.18642332,0.0161723732748227,
000336.png,909,671,1.354694485842027,0.55656475,0.5166434,0.47077268,0.23939207,0.23687437,0.24365088,0.5217588177910999,0.2366139918373458,0.098240264,0.0398949359063408,
000337.png,772,640,1.20625,0.5156252,0.5177657,0.49442178,0.23860893,0.16573,0.12293777,0.515925567605152,0.177561092623833,0.10666783,0.040323355729632,
000338.png,322,381,0.8451443569553806,0.7200696,0.5982461,0.5040948,0.31472266,0.22033192,0.14226507,0.6173108805822277,0.2304830454036221,0.2882496,0.0251230816237649,
000339.png,795,639,1.244131455399061,0.6311374,0.5578603,0.4687286,0.1924041,0.18846366,0.18710537,0.5669891592386226,0.1876156284228765,0.17069332,0.040601011132315,
000340.png,802,634,1.2649842271293374,0.64093524,0.5684751,0.51135385,0.1339633,0.16246359,0.18043886,0.579871703948132,0.1515100786010082,0.18655562,0.0107149600917829,
000341.png,800,638,1.2539184952978055,0.70625526,0.50141734,0.42655325,0.106405266,0.1790262,0.19798104,0.539777485613403,0.1613672754738461,0.29008928,0.0105730442722045,
000342.png,789,636,1.240566037735849,0.67154694,0.4055344,0.30597368,0.09674228,0.16411683,0.18522096,0.4549787494312455,0.1468544148191644,0.36658317,0.019266848379237,
000343.png,796,636,1.251572327044025,0.59260494,0.45045346,0.357213,0.22059678,0.17554502,0.17828707,0.4738138204726515,0.1819589855867463,0.2368049,0.015298059705007,
000344.png,784,573,1.368237347294939,0.56114316,0.4822883,0.43103626,0.13230671,0.16503528,0.17236342,0.4950941438894128,0.1576764875104118,0.14244649,0.0181318790835494,
000345.png,796,632,1.259493670886076,0.72510004,0.558114,0.49247247,0.12547432,0.17770222,0.19952291,0.5891769366617797,0.165628103875781,0.23565057,0.0209726434726495,
000346.png,490,507,0.9664694280078896,0.7322888,0.6236898,0.5100153,0.12684448,0.1372246,0.15776892,0.6386640320505514,0.1336111739044812,0.23808196,0.0187297988625682,
000347.png,805,629,1.2798092209856915,0.69903255,0.58124894,0.51260495,0.30316448,0.25689393,0.22341448,0.6015747573086475,0.2598698094270333,0.24166918,0.0176331044366824,
000348.png,802,639,1.2550860719874803,0.8178974,0.69444805,0.560517,0.04324262,0.051095564,0.05469058,0.711625824667222,0.0492771871466104,0.25829384,0.0075154684792247,
000349.png,428,335,1.2776119402985076,0.55716664,0.4860563,0.4259996,0.076176815,0.074620575,0.07452679,0.4968319348330686,0.0748095576884435,0.13058409,0.0139857966379912,
000350.png,788,624,1.2628205128205128,0.67195344,0.5458141,0.48208222,0.14347988,0.18819924,0.20122276,0.5682911131457726,0.1775905610741006,0.1935369,0.0213818044261855,
000351.png,763,641,1.1903276131045242,0.5170272,0.44725493,0.38465416,0.19473282,0.20224965,0.21293536,0.4575316638205534,0.1987416862968747,0.14373913,0.0199417983744249,
000352.png,703,374,1.8796791443850267,0.7498187,0.63154155,0.5814345,0.1566363,0.14166617,0.13451797,0.6532671907377062,0.1426928427067332,0.17497148,0.0188152056933351,
000353.png,664,514,1.2918287937743191,0.52060634,0.43768767,0.44936657,0.25007492,0.24318956,0.27296945,0.4560210500079955,0.2384579313148886,0.24055138,0.0250669130848402,
000354.png,768,629,1.2209856915739268,0.60100716,0.4701581,0.388416,0.3230302,0.22368763,0.17809492,0.4919201346040195,0.2353118345407644,0.2977703,0.0119484314684324,
000355.png,770,629,1.2241653418124006,0.60179055,0.57304317,0.5268837,0.113691196,0.14785142,0.16460662,0.5758905464468808,0.1395311820849256,0.11680833,0.0376097101821482,
000356.png,788,644,1.2236024844720497,0.7825518,0.7143151,0.6374871,0.064755104,0.07494873,0.071229175,0.7239120271781716,0.0718717012198532,0.14585282,0.0211981504630419,
000357.png,392,561,0.6987522281639929,0.63280976,0.4940477,0.42996898,0.17143582,0.12984163,0.12316521,0.5190325139451374,0.1367841930799884,0.20333722,0.0458651948000704,
000358.png,793,638,1.2429467084639498,0.66245997,0.57545626,0.49905714,0.07458658,0.12010974,0.16328391,0.5885861267380584,0.1088641972729754,0.21030337,0.0152815134973927,
000359.png,794,639,1.242566510172144,0.4938752,0.33962083,0.271822,0.18816456,0.19432454,0.20362794,0.3674638973240575,0.1899671871630817,0.22323465,0.0184127495986439,
000360.png,431,417,1.0335731414868106,0.6040405,0.5291407,0.4713297,0.22139138,0.239539,0.2514275,0.5408753044660729,0.235867732975105,0.13334867,0.0603921351636411,
000361.png,582,566,1.028268551236749,0.61524165,0.55067354,0.47133008,0.10162341,0.09822802,0.096057504,0.5588474218972469,0.0983328127507628,0.14386725,0.0241982312719918,
000362.png,799,630,1.2682539682539682,0.5927909,0.4540111,0.37101635,0.20366699,0.19151022,0.18686628,0.4773862373410334,0.1911365941151676,0.22423986,0.0471630403825874,
000363.png,596,1010,0.5900990099009901,0.53360844,0.4264375,0.3581366,0.272963,0.25965095,0.26178002,0.4440246571874684,0.2597797974976675,0.17872286,0.036021155455869,
000364.png,790,636,1.2421383647798745,0.6311468,0.45423776,0.39836168,0.19933625,0.1754716,0.17334221,0.4879689052238858,0.1740927631657613,0.23544352,0.0320301502476768,
000365.png,341,351,0.9715099715099716,0.82430315,0.7561763,0.6818573,0.08267831,0.08031876,0.07861222,0.7651300906778179,0.0802799702657326,0.1429939,0.0079728785872274,
000366.png,1016,772,1.3160621761658031,0.5909439,0.5866476,0.57165974,0.13890447,0.2061991,0.22885169,0.5867144833330583,0.191188382986393,0.1310385,0.0165685838026435,
000367.png,525,696,0.7543103448275862,0.6441337,0.4156272,0.3620238,0.17249507,0.19086649,0.1925317,0.4602443272540604,0.1835769863345347,0.28269306,0.0229434502928515,
000368.png,441,648,0.6805555555555556,0.69068664,0.6500351,0.59397477,0.13908607,0.11700376,0.11725874,0.6547475177905758,0.120186607186156,0.10987025,0.0154020322622807,
000369.png,398,360,1.1055555555555556,0.66720074,0.49599037,0.39176837,0.10036433,0.09213658,0.09451159,0.5248435213451527,0.0934669124297506,0.27543977,0.02039727986329,
000370.png,274,320,0.85625,0.4415728,0.34662986,0.26220846,0.1100534,0.10394881,0.10984945,0.3605808871799996,0.1055347530947515,0.17922804,0.0101944224531818,
000371.png,530,539,0.9833024118738404,0.7115927,0.61102754,0.53038234,0.11119881,0.12768295,0.14038263,0.626696737774251,0.1240771160698184,0.1871131,0.0098919781774525,
000372.png,252,243,1.037037037037037,0.667012,0.5261254,0.4484564,0.16910498,0.13351709,0.13379477,0.5503494918788688,0.1400585997586934,0.2191424,0.0188168580774665,
000373.png,525,707,0.7425742574257426,0.72288644,0.55644405,0.3790098,0.09419339,0.10336635,0.09749667,0.5792422550301316,0.1005659437126562,0.34454897,0.0208276608179496,
000374.png,521,702,0.7421652421652422,0.6040876,0.41832083,0.30438825,0.08878131,0.10909773,0.11808053,0.449662597265063,0.1031677105062642,0.3003598,0.0187825950212498,
000375.png,521,703,0.7411095305832148,0.50996435,0.4054117,0.3594439,0.1794023,0.18715827,0.20367488,0.4243037686469552,0.185767576577552,0.15510732,0.0200652566777088,
000376.png,405,425,0.9529411764705882,0.835089,0.76535267,0.6836612,0.05825502,0.06147094,0.058364227,0.7745912292438408,0.0601673198444141,0.15186715,0.0052490390546566,
000377.png,521,706,0.7379603399433428,0.7118526,0.51851094,0.41558102,0.15772484,0.17254125,0.17842448,0.55209969238905,0.1664475184158809,0.29784885,0.0159776370019298,
000378.png,512,694,0.7377521613832853,0.6397406,0.38755208,0.2519333,0.13623144,0.1796033,0.1951486,0.4315513696241935,0.1686367733159471,0.38823676,0.0161670224595041,
000379.png,519,699,0.7424892703862661,0.64764535,0.581809,0.5208436,0.100882344,0.11012762,0.12903441,0.591516587825683,0.1073714544290542,0.14601772,0.0111168817479203,
000380.png,522,704,0.7414772727272727,0.53895205,0.48520938,0.45291018,0.19677112,0.19199795,0.1977253,0.4941506702745271,0.1901549640499045,0.12655067,0.0242224440557583,
000381.png,525,702,0.7478632478632479,0.64966756,0.55864763,0.4849582,0.14565648,0.15657748,0.16754195,0.5728245346974743,0.1524607679191303,0.18523167,0.0164607806711231,
000382.png,520,703,0.7396870554765291,0.6013219,0.47334963,0.41360217,0.16475634,0.16652717,0.19076681,0.4960331655562169,0.1635244826240922,0.21357323,0.0101560501645164,
000383.png,375,516,0.7267441860465116,0.66293395,0.57043684,0.5054736,0.2369863,0.21073721,0.19694372,0.5853973471811732,0.2148093687566248,0.16060495,0.013827401353692,
000384.png,334,524,0.6374045801526718,0.6269977,0.5347171,0.46673134,0.11520526,0.14625809,0.16192454,0.5493302235461364,0.1377034746129306,0.16874036,0.0324555014832788,
000385.png,360,307,1.1726384364820848,0.7176895,0.6728021,0.64352304,0.17120385,0.18424046,0.17951083,0.6800472980193845,0.1802263808155057,0.08125049,0.0263817874717568,
000386.png,520,701,0.7417974322396577,0.6825577,0.58983165,0.41388,0.28974107,0.1807035,0.18970093,0.5968685871628899,0.1857641152741081,0.350505,0.0143052401903829,
000387.png,246,362,0.6795580110497238,0.63736314,0.5119775,0.43257603,0.06369229,0.09821073,0.12012566,0.5326436835425451,0.0894223669266736,0.22283465,0.021423404102517,
000388.png,521,699,0.7453505007153076,0.63900524,0.50473696,0.4249724,0.24056233,0.21723069,0.22199078,0.5275368833286048,0.2201322706250381,0.22207727,0.0226614406302354,
000389.png,518,702,0.7378917378917379,0.6508121,0.59313136,0.53275967,0.11869951,0.14700253,0.16024068,0.6011918962658351,0.1403268067093139,0.13376795,0.0209447824106353,
000390.png,525,703,0.7467994310099573,0.51567906,0.40342417,0.36246943,0.26008388,0.21195999,0.21060237,0.4240563267549563,0.2199737578429997,0.15778996,0.0177792476949867,
000391.png,516,703,0.7339971550497866,0.54506195,0.5007577,0.446396,0.19319619,0.22377275,0.23532014,0.5063872311953633,0.216351397801523,0.1335521,0.0138252217421844,
000392.png,932,1252,0.744408945686901,0.61698294,0.52578,0.44913074,0.10038309,0.14157932,0.16404334,0.5398923501904351,0.1322156468108369,0.19423635,0.0278166984156781,
000393.png,543,547,0.9926873857404022,0.54945195,0.45300743,0.3892532,0.14565106,0.24025899,0.23039503,0.4692163126763082,0.2148348577329714,0.21845698,0.0252427782161562,
000394.png,940,1226,0.766721044045677,0.1644705,0.1526544,0.15063559,0.22937895,0.22366305,0.21774043,0.1546407582626873,0.2241714537675582,0.028175307,0.0305218217521589,
000395.png,928,816,1.1372549019607845,0.86148626,0.69130003,0.55315095,0.092719294,0.112339914,0.12778665,0.7180037126575041,0.106865533812426,0.3100525,0.023232112302757,
000396.png,906,1228,0.737785016286645,0.47074282,0.44485837,0.40529114,0.15232363,0.1854433,0.2104035,0.44717098535398,0.1787327849681854,0.10455351,0.023200396832163,
000397.png,916,1234,0.7423014586709886,0.52072364,0.4868706,0.44298676,0.14559993,0.16940412,0.16797772,0.4906653537751515,0.1641234731663172,0.08066698,0.0113923993093331,
000398.png,549,447,1.2281879194630871,0.79028994,0.6727851,0.5900989,0.13974267,0.14341798,0.13789135,0.6920750993332757,0.1418341352928413,0.20227851,0.0223073534264242,
000399.png,920,726,1.2672176308539944,0.65653205,0.5907923,0.56171983,0.13063535,0.15867488,0.18047926,0.6029484850100912,0.1498700150672181,0.14229494,0.0118831041988403,
000400.png,922,1234,0.747163695299838,0.68994415,0.56688356,0.5007537,0.14856257,0.18992513,0.21207522,0.5884362447007256,0.1791282383743279,0.19990788,0.013927874208588,
000401.png,268,233,1.150214592274678,0.6061863,0.45469093,0.40072185,0.15189467,0.21017526,0.2264984,0.4828365800309741,0.1973438340118631,0.21149473,0.0241423718721953,
000402.png,478,547,0.8738574040219378,0.6086063,0.4345028,0.31886083,0.10096809,0.07080569,0.058911067,0.4633170265247777,0.0741578272172832,0.29093567,0.0084978594720237,
000403.png,900,1000,0.9,0.5763819,0.4679369,0.3560548,0.18962085,0.22673011,0.2379643,0.4832136756122568,0.2173260138282176,0.2295736,0.0082316966741661,
000404.png,916,1240,0.7387096774193549,0.6158572,0.42912546,0.33627436,0.17558086,0.17596495,0.17265137,0.4621840883529663,0.1747535850776897,0.28042096,0.017841473663695,
000405.png,928,1246,0.7447833065810594,0.74638706,0.5907266,0.5969456,0.1224836,0.22180536,0.23744388,0.6244153113733175,0.2001747412135738,0.18317853,0.014037320800168,
000406.png,930,1248,0.7451923076923077,0.6263784,0.56663203,0.54678124,0.13514337,0.16289759,0.16782232,0.5781937597242404,0.1533332694602691,0.13943455,0.011403582927505,
000407.png,926,717,1.2914923291492328,0.4865445,0.3537801,0.30734828,0.27780512,0.24901049,0.24546823,0.3788227436459072,0.2526721178063609,0.18465254,0.019248598521465,
000408.png,735,413,1.7796610169491525,0.7401255,0.5913139,0.5356701,0.14239906,0.11958545,0.12552148,0.6191127638192745,0.1219183188896588,0.21228787,0.0198123913453181,
000409.png,928,1250,0.7424,0.6345354,0.375465,0.32596928,0.12725918,0.18556716,0.1851697,0.4267428240591669,0.1673634819878658,0.31116235,0.019842234865045,
000410.png,924,798,1.1578947368421053,0.70436764,0.5539582,0.4877513,0.17400075,0.19379346,0.17056501,0.5813928417190425,0.1853297618109328,0.2174123,0.0251430787658699,
000411.png,918,657,1.3972602739726028,0.63060546,0.46929777,0.35706586,0.103095695,0.13442393,0.15473624,0.4955952067836879,0.1273495993708778,0.27426177,0.0105124946534645,
000412.png,932,1252,0.744408945686901,0.78294104,0.67881554,0.58819413,0.09226798,0.1360508,0.17187233,0.6950762277591797,0.1236497619502479,0.2380505,0.0123618525818713,
000413.png,912,1248,0.7307692307692307,0.55309033,0.4418998,0.3813488,0.21882261,0.22605081,0.22827506,0.4609219181641877,0.2215149754314483,0.19274954,0.0147126007173839,
000414.png,928,1246,0.7447833065810594,0.6663043,0.59299326,0.52405584,0.15669847,0.13652764,0.15076528,0.6040063586759516,0.1381575407212372,0.15295836,0.0095362198031952,
000415.png,914,724,1.2624309392265194,0.7393613,0.5731412,0.49391147,0.18409456,0.14375444,0.1390359,0.6030576560974074,0.1457193125417029,0.26498884,0.0165285775246384,
000416.png,1228,748,1.641711229946524,0.76614815,0.71487683,0.6630893,0.09125413,0.09463843,0.09249548,0.7227386347764131,0.0931630447796288,0.105212346,0.0136469979800482,
000417.png,922,1238,0.7447495961227787,0.5229038,0.45767486,0.43974736,0.07406348,0.13489123,0.18338181,0.4702892568430771,0.1234210713899831,0.14521568,0.0139366675783647,
000418.png,791,687,1.1513828238719068,0.638882,0.55081713,0.5413191,0.07263631,0.106512845,0.12786213,0.5689107914556065,0.08882496890763,0.15982817,0.0130962250052607,
000419.png,930,1256,0.7404458598726115,0.6302824,0.4701282,0.39891696,0.07242639,0.13035212,0.15742034,0.4990178755620257,0.1164169784693121,0.2343416,0.012584785265881,
000420.png,1634,1220,1.339344262295082,0.6160742,0.5244828,0.48289755,0.18253198,0.1854667,0.19103345,0.5412674729031978,0.1823887820427751,0.14022681,0.0105153306460177,
000421.png,514,607,0.8467874794069192,0.9157099,0.66459334,0.6284383,0.12565672,0.12233768,0.13173044,0.7157219547630339,0.1178853477429497,0.30277288,0.0255481525853193,
000422.png,924,1244,0.7427652733118971,0.59085506,0.49885678,0.45529237,0.11804177,0.12689112,0.1579375,0.5152896540251508,0.1207928635950548,0.17275612,0.0069900202932068,
000423.png,910,1246,0.7303370786516854,0.62997174,0.5118497,0.4366473,0.15600963,0.18852909,0.20363337,0.531634483558965,0.1781813087831405,0.1977164,0.009783586440914,
000424.png,595,691,0.8610709117221418,0.618459,0.62009513,0.597874,0.12145416,0.17084575,0.21738213,0.6183395876493571,0.1413660868042232,0.23647101,0.0135165435794899,
000425.png,641,585,1.0957264957264958,0.69718224,0.48712316,0.4907708,0.26070598,0.23343427,0.24756655,0.5323694701315722,0.2250574761595743,0.24232632,0.037207018282904,
000426.png,908,890,1.0202247191011236,0.7484371,0.5497406,0.3762589,0.17223352,0.16575088,0.13735223,0.5796397187269309,0.1648116314175816,0.37358204,0.0148077189350361,
000427.png,912,1254,0.7272727272727273,0.6124464,0.5282279,0.4934756,0.11240264,0.14638998,0.16214204,0.5438276097003165,0.1387544123178275,0.13751723,0.0078434467287966,
000428.png,607,807,0.7521685254027262,0.5908836,0.35984635,0.31612447,0.10866633,0.22325654,0.23550028,0.405557346789659,0.1934573519454432,0.30234426,0.0223584367762872,
000429.png,932,640,1.45625,0.6489669,0.66039366,0.60550374,0.21073806,0.13481887,0.116614826,0.6543474248834854,0.1454367909870694,0.14826591,0.0148410920474054,
000430.png,496,560,0.8857142857142857,0.59336525,0.4869703,0.47403535,0.16964558,0.22143489,0.23448022,0.5088243963716732,0.208164933085015,0.1407239,0.0159349219953151,
000431.png,695,599,1.1602671118530885,0.5763707,0.3683313,0.3513994,0.091818124,0.15609889,0.17273372,0.4113099433770185,0.1396317824696812,0.23560101,0.0202629314190351,
000432.png,894,1242,0.7198067632850241,0.56704384,0.5359846,0.51559514,0.100312926,0.15233602,0.17231691,0.5412153064771223,0.1379197692204281,0.13664804,0.009627108571798,
000433.png,295,261,1.1302681992337165,0.7349074,0.4811499,0.40443128,0.06393499,0.06694867,0.065934926,0.5294087828847799,0.0646663697349109,0.33102146,0.019842271293901,
000434.png,820,924,0.8874458874458875,0.71498597,0.5113947,0.38050517,0.1070449,0.16069107,0.18344107,0.5454695192590445,0.1458453747355141,0.34031236,0.0133081516817497,
000435.png,924,1258,0.7344992050874404,0.6219951,0.46571907,0.38945755,0.30472317,0.24319321,0.21225958,0.4934470064217938,0.2507970273750868,0.24584794,0.0182338424173533,
000436.png,1206,894,1.348993288590604,0.7086631,0.5892329,0.5188366,0.123125836,0.15281434,0.18806407,0.6098988763870625,0.1438107091045677,0.20774503,0.008662283127307,
000437.png,1634,1212,1.348184818481848,0.7098509,0.5383703,0.44982556,0.16988763,0.17989466,0.17064373,0.5690455594861653,0.1750918624713512,0.2616324,0.0121825483265282,
000438.png,930,1244,0.747588424437299,0.43861884,0.36425188,0.27727196,0.14758019,0.16153158,0.1660559,0.3734421379388227,0.1559321877386979,0.1731805,0.0103690071637158,
000439.png,514,474,1.0843881856540083,0.6462763,0.54553705,0.52275175,0.26642963,0.2743421,0.30050403,0.5650079293304587,0.2691372072479963,0.16901018,0.0307211525833062,
000440.png,888,1230,0.7219512195121951,0.6946677,0.66011137,0.62537825,0.08815043,0.12689395,0.14871109,0.6655337568189091,0.1191597754005294,0.085051045,0.0233603969730664,
000441.png,466,640,0.728125,0.57178557,0.51408243,0.43807662,0.111053005,0.13572131,0.15115085,0.5209572035195085,0.1284501463926844,0.16216592,0.0163805873682384,
000442.png,329,441,0.746031746031746,0.6447197,0.5104091,0.45210811,0.18366897,0.17936754,0.1720935,0.534824729248945,0.1781340766396125,0.20120056,0.0170511513936727,
000443.png,466,629,0.7408585055643879,0.4931464,0.28698915,0.17698929,0.11175169,0.16053891,0.179435,0.3230819801800331,0.1498224698868746,0.31660235,0.0161823105486092,
000444.png,390,682,0.5718475073313783,0.65258694,0.54686904,0.45778173,0.1972735,0.18408026,0.19591951,0.5631620373752285,0.1845742418798965,0.20910037,0.0217073396375452,
000445.png,365,426,0.8568075117370892,0.63077664,0.5473147,0.46669993,0.11123635,0.14332551,0.16963102,0.5591026422450156,0.1345910724036746,0.18939288,0.0160401778395557,
000446.png,783,572,1.368881118881119,0.61259305,0.43403485,0.32712185,0.11190279,0.14564691,0.1561427,0.4642562238162307,0.1366532460107908,0.28596672,0.0164433010002431,
000447.png,465,458,1.01528384279476,0.4913478,0.3815201,0.2907042,0.16040404,0.17790493,0.19170815,0.398473361244959,0.1723339470518381,0.20206554,0.0437296836036977,
000448.png,463,634,0.7302839116719243,0.64149016,0.4844788,0.36731297,0.1400022,0.17431712,0.19818686,0.5092197743218598,0.1668609103248615,0.2746387,0.0168041772654806,
000449.png,407,554,0.7346570397111913,0.61730045,0.4768688,0.37470388,0.22470692,0.16876538,0.15456481,0.4991291618749438,0.1764339296710934,0.24587359,0.0460348844170137,
000450.png,464,632,0.7341772151898734,0.6002688,0.5895429,0.5815376,0.10316622,0.121516705,0.13143253,0.5912370934530065,0.1152757175766444,0.071689345,0.0124165084151804,
000451.png,493,689,0.7155297532656023,0.71461624,0.6310266,0.5469625,0.2225658,0.20771416,0.18528311,0.6430430775258196,0.2089727777026503,0.16848776,0.016090451757786,
000452.png,450,622,0.7234726688102894,0.7192966,0.55694294,0.41312814,0.17727837,0.1792796,0.18444905,0.5810786098056849,0.177362242536692,0.30639794,0.0211946078454722,
000453.png,445,609,0.7307060755336617,0.6153401,0.4539798,0.3101895,0.2002916,0.17804451,0.16816178,0.477573782470621,0.1808194649770601,0.30529726,0.0153217468086601,
000454.png,270,406,0.6650246305418719,0.8413698,0.7443151,0.645381,0.14097962,0.15247297,0.15519665,0.7578711313474262,0.1497026309215249,0.19673692,0.0131049694538818,
000455.png,509,440,1.1568181818181815,0.73905426,0.7044286,0.6440188,0.13383445,0.16350624,0.198918,0.7078690543008975,0.1574703995136193,0.13448603,0.0097439269306429,
000456.png,414,379,1.0923482849604222,0.5443472,0.43481827,0.36667824,0.14609532,0.18388696,0.20825866,0.4534281325166177,0.1752514733263356,0.19486645,0.0185855067781879,
000457.png,470,639,0.7355242566510172,0.77406013,0.5432151,0.40992925,0.15247542,0.157834,0.15548836,0.582653098071047,0.153723140873688,0.36483356,0.0100188435349351,
000458.png,440,608,0.7236842105263158,0.5834322,0.4204472,0.34592935,0.14943483,0.18939714,0.18516377,0.4499407322491421,0.1797285363338079,0.23753493,0.0136198501996877,
000459.png,467,635,0.7354330708661417,0.6801815,0.53098226,0.39970464,0.105539575,0.14258908,0.1693607,0.5532279697183858,0.1337928879743782,0.28276792,0.0193536327257316,
000460.png,466,637,0.7315541601255887,0.6798909,0.48429772,0.31330797,0.0766781,0.100552976,0.13449897,0.5137331154522096,0.0948919841090023,0.3670509,0.0127947239080283,
000461.png,428,433,0.9884526558891455,0.7069255,0.54026544,0.41748956,0.089601144,0.10102188,0.103524104,0.5665890293256248,0.0986446213307309,0.288959,0.0138459114038845,
000462.png,682,365,1.868493150684932,0.2546878,0.23481199,0.22506633,0.18442345,0.18028931,0.17969352,0.2387016705371405,0.1808214251112038,0.031886388,0.0457952349225685,
000463.png,449,617,0.7277147487844409,0.75171226,0.70906067,0.67685634,0.15300952,0.20358998,0.22331895,0.7164424348840788,0.193478291844352,0.07716367,0.0160576012946332,
000464.png,461,634,0.7271293375394322,0.57845676,0.45234615,0.37360436,0.13941391,0.124044664,0.1356937,0.4734646660687159,0.1207375487457419,0.246533,0.008265754841478,
000465.png,467,638,0.731974921630094,0.4795052,0.43185413,0.34633508,0.29923967,0.27554637,0.24893364,0.4359970805679414,0.2775330538394993,0.14789529,0.0173529017930165,
000466.png,470,645,0.7286821705426356,0.7078831,0.47987697,0.2745426,0.11651733,0.13615982,0.15477586,0.5139372612099297,0.1310037765542449,0.4336729,0.0153628211661766,
000467.png,220,231,0.9523809523809524,0.6316404,0.50596255,0.40135628,0.13908982,0.12402168,0.12775643,0.5251572058530285,0.1264276708165736,0.23083124,0.0127687265591904,
000468.png,461,640,0.7203125,0.5256529,0.48665515,0.42872524,0.33838803,0.32443008,0.2994063,0.491295500499221,0.3238117382868737,0.10066025,0.0449928195476537,
000469.png,467,637,0.7331240188383046,0.56570655,0.45398304,0.42252627,0.092599146,0.14258929,0.17385289,0.4752900422806733,0.1324963669228664,0.16343032,0.0168822585590626,
000470.png,469,637,0.7362637362637363,0.69780207,0.4960415,0.38407636,0.16641696,0.14656848,0.12902725,0.5307238436604431,0.1491411333336144,0.3149423,0.0144792971513134,
000471.png,437,473,0.9238900634249472,0.46017846,0.4005116,0.3791657,0.35045934,0.31165442,0.31922442,0.4112929595148082,0.3173080482738689,0.123937115,0.0269938184774899,
000472.png,449,578,0.7768166089965398,0.6621598,0.5455559,0.46564865,0.13973238,0.13610995,0.14817496,0.5645818035403782,0.1351637577703077,0.20363975,0.0315005047213662,
000473.png,466,642,0.7258566978193146,0.57319397,0.5135697,0.42993617,0.094297856,0.13773224,0.18353127,0.5201779244736459,0.1294604055684996,0.187958,0.0194782840610743,
000474.png,465,635,0.7322834645669292,0.7006804,0.6565435,0.60294336,0.12834415,0.1558638,0.1436372,0.6622833053089565,0.1475475386359917,0.113955766,0.0175749817020793,
000475.png,470,637,0.7378335949764521,0.5161889,0.45748627,0.3819574,0.08457895,0.11294744,0.13589436,0.4645749873862161,0.106873063350279,0.15456279,0.0156264566664705,
000476.png,424,388,1.092783505154639,0.4906858,0.39621192,0.3183165,0.17718251,0.18245332,0.19830422,0.4110169833615286,0.1804581400418368,0.17684498,0.0376054991648451,
